Datetime,Open,High,Low,Close,Adj Close,Volume
2024-03-05 15:02:00+00:00,170.72000122070312,170.80999755859375,170.61000061035156,170.66000366210938,170.66000366210938,279633
2024-03-05 15:03:00+00:00,170.66000366210938,170.82000732421875,170.63400268554688,170.75999450683594,170.75999450683594,330075
2024-03-05 15:04:00+00:00,170.75999450683594,171.0,170.72000122070312,170.88510131835938,170.88510131835938,400894
2024-03-05 15:05:00+00:00,170.88999938964844,170.91000366210938,170.6199951171875,170.67799377441406,170.67799377441406,321534
2024-03-05 15:06:00+00:00,170.7050018310547,170.8000030517578,170.6199951171875,170.6800994873047,170.6800994873047,316665
2024-03-05 15:07:00+00:00,170.67999267578125,170.68499755859375,170.25999450683594,170.27999877929688,170.27999877929688,447219
2024-03-05 15:08:00+00:00,170.27000427246094,170.38999938964844,170.14999389648438,170.16009521484375,170.16009521484375,360350
2024-03-05 15:09:00+00:00,170.17999267578125,170.24000549316406,170.09500122070312,170.14990234375,170.14990234375,284747
2024-03-05 15:10:00+00:00,170.13999938964844,170.27000427246094,170.02000427246094,170.2303009033203,170.2303009033203,315003
2024-03-05 15:11:00+00:00,170.2397003173828,170.30999755859375,170.1999969482422,170.27890014648438,170.27890014648438,199980
2024-03-05 15:12:00+00:00,170.27000427246094,170.3699951171875,170.22000122070312,170.3350067138672,170.3350067138672,164560
2024-03-05 15:13:00+00:00,170.33999633789062,170.4600067138672,170.3000030517578,170.38400268554688,170.38400268554688,198474
2024-03-05 15:14:00+00:00,170.38119506835938,170.39999389648438,170.23269653320312,170.36000061035156,170.36000061035156,195257
2024-03-05 15:15:00+00:00,170.3699951171875,170.61000061035156,170.3101043701172,170.5749969482422,170.5749969482422,279960
2024-03-05 15:16:00+00:00,170.57989501953125,170.639892578125,170.3699951171875,170.41000366210938,170.41000366210938,226091
2024-03-05 15:17:00+00:00,170.40499877929688,170.5500030517578,170.3699951171875,170.5500030517578,170.5500030517578,209936
2024-03-05 15:18:00+00:00,170.55999755859375,170.57000732421875,170.27999877929688,170.36000061035156,170.36000061035156,319566
2024-03-05 15:19:00+00:00,170.36000061035156,170.43499755859375,170.2899932861328,170.37010192871094,170.37010192871094,198243
2024-03-05 15:20:00+00:00,170.3800048828125,170.47500610351562,170.32000732421875,170.35499572753906,170.35499572753906,148329
2024-03-05 15:21:00+00:00,170.35000610351562,170.47000122070312,170.343994140625,170.343994140625,170.343994140625,202434
2024-03-05 15:22:00+00:00,170.34500122070312,170.36000061035156,170.2100067138672,170.24000549316406,170.24000549316406,196384
2024-03-05 15:23:00+00:00,170.25,170.3000030517578,170.1199951171875,170.24989318847656,170.24989318847656,231886
2024-03-05 15:24:00+00:00,170.24000549316406,170.24989318847656,170.05999755859375,170.1199951171875,170.1199951171875,208043
2024-03-05 15:25:00+00:00,170.1199951171875,170.1688995361328,170.07000732421875,170.13999938964844,170.13999938964844,187978
2024-03-05 15:26:00+00:00,170.14230346679688,170.14999389648438,170.0500030517578,170.05999755859375,170.05999755859375,931739
2024-03-05 15:27:00+00:00,170.06500244140625,170.1699981689453,170.0,170.1300048828125,170.1300048828125,950186
2024-03-05 15:28:00+00:00,170.1199951171875,170.32000732421875,170.05499267578125,170.17999267578125,170.17999267578125,312103
2024-03-05 15:29:00+00:00,170.1699981689453,170.17990112304688,169.89999389648438,169.91000366210938,169.91000366210938,688069
2024-03-05 15:30:00+00:00,169.9199981689453,169.9199981689453,169.6199951171875,169.77200317382812,169.77200317382812,725480
2024-03-05 15:31:00+00:00,169.78500366210938,169.9499969482422,169.77999877929688,169.94200134277344,169.94200134277344,302319
2024-03-05 15:32:00+00:00,169.92999267578125,169.9499969482422,169.7100067138672,169.86000061035156,169.86000061035156,331176
2024-03-05 15:33:00+00:00,169.86000061035156,170.0,169.75999450683594,169.95989990234375,169.95989990234375,646267
2024-03-05 15:34:00+00:00,169.9600067138672,170.0,169.83999633789062,169.9149932861328,169.9149932861328,307181
2024-03-05 15:35:00+00:00,169.91000366210938,169.94000244140625,169.77999877929688,169.80499267578125,169.80499267578125,214611
2024-03-05 15:36:00+00:00,169.80499267578125,170.0,169.7100067138672,169.97999572753906,169.97999572753906,291663
2024-03-05 15:37:00+00:00,169.99000549316406,170.0,169.77999877929688,169.88999938964844,169.88999938964844,235374
2024-03-05 15:38:00+00:00,169.88999938964844,169.97000122070312,169.85000610351562,169.9250030517578,169.9250030517578,199654
2024-03-05 15:39:00+00:00,169.92999267578125,169.92999267578125,169.85000610351562,169.92599487304688,169.92599487304688,150348
2024-03-05 15:40:00+00:00,169.92010498046875,170.0399932861328,169.9199981689453,170.02499389648438,170.02499389648438,277959
2024-03-05 15:41:00+00:00,170.02760314941406,170.0500030517578,169.97000122070312,169.98500061035156,169.98500061035156,219369
2024-03-05 15:42:00+00:00,169.97999572753906,170.0399932861328,169.92999267578125,169.94000244140625,169.94000244140625,213469
2024-03-05 15:43:00+00:00,169.94000244140625,170.02349853515625,169.92999267578125,170.02349853515625,170.02349853515625,189414
2024-03-05 15:44:00+00:00,170.0229034423828,170.11000061035156,169.9759979248047,169.98809814453125,169.98809814453125,295735
2024-03-05 15:45:00+00:00,169.98599243164062,170.16000366210938,169.9499969482422,170.01499938964844,170.01499938964844,286911
2024-03-05 15:46:00+00:00,170.00999450683594,170.1699981689453,169.9949951171875,170.14999389648438,170.14999389648438,206067
2024-03-05 15:47:00+00:00,170.14500427246094,170.2100067138672,170.08999633789062,170.1699981689453,170.1699981689453,335612
2024-03-05 15:48:00+00:00,170.1649932861328,170.1649932861328,170.05999755859375,170.08999633789062,170.08999633789062,155065
2024-03-05 15:49:00+00:00,170.08999633789062,170.0959930419922,169.97000122070312,170.01499938964844,170.01499938964844,307154
2024-03-05 15:50:00+00:00,170.00999450683594,170.2790069580078,169.99000549316406,170.27499389648438,170.27499389648438,245317
2024-03-05 15:51:00+00:00,170.27999877929688,170.38999938964844,170.1699981689453,170.17469787597656,170.17469787597656,311414
2024-03-05 15:52:00+00:00,170.1699981689453,170.3300018310547,170.16000366210938,170.27000427246094,170.27000427246094,163817
2024-03-05 15:53:00+00:00,170.25999450683594,170.3350067138672,170.2050018310547,170.2050018310547,170.2050018310547,143839
2024-03-05 15:54:00+00:00,170.20599365234375,170.2899932861328,170.16009521484375,170.24530029296875,170.24530029296875,206387
2024-03-05 15:55:00+00:00,170.2467041015625,170.3800048828125,170.22500610351562,170.3699951171875,170.3699951171875,174227
2024-03-05 15:56:00+00:00,170.3800048828125,170.4250030517578,170.31500244140625,170.38499450683594,170.38499450683594,248270
2024-03-05 15:57:00+00:00,170.3800048828125,170.42999267578125,170.3800048828125,170.4066925048828,170.4066925048828,238361
2024-03-05 15:58:00+00:00,170.4199981689453,170.44000244140625,170.2899932861328,170.39999389648438,170.39999389648438,273416
2024-03-05 15:59:00+00:00,170.39999389648438,170.44000244140625,170.35000610351562,170.41000366210938,170.41000366210938,119217
2024-03-05 16:00:00+00:00,170.41000366210938,170.42999267578125,170.3800048828125,170.38999938964844,170.38999938964844,108769
2024-03-05 16:01:00+00:00,170.38999938964844,170.39500427246094,170.30999755859375,170.33189392089844,170.33189392089844,171215
2024-03-05 16:02:00+00:00,170.3350067138672,170.3498992919922,170.2301025390625,170.24000549316406,170.24000549316406,149293
2024-03-05 16:03:00+00:00,170.2449951171875,170.25,170.1342010498047,170.13499450683594,170.13499450683594,149009
2024-03-05 16:04:00+00:00,170.1300048828125,170.22000122070312,170.0800018310547,170.15499877929688,170.15499877929688,144599
2024-03-05 16:05:00+00:00,170.14999389648438,170.23500061035156,170.05999755859375,170.08009338378906,170.08009338378906,157622
2024-03-05 16:06:00+00:00,170.0850067138672,170.10000610351562,170.0,170.05499267578125,170.05499267578125,144054
2024-03-05 16:07:00+00:00,170.0500030517578,170.13999938964844,170.0399932861328,170.1190948486328,170.1190948486328,50307
2024-03-05 16:08:00+00:00,170.12770080566406,170.1300048828125,170.08999633789062,170.1300048828125,170.1300048828125,322184
2024-03-05 16:09:00+00:00,170.1278076171875,170.2899932861328,170.1199951171875,170.2899932861328,170.2899932861328,110703
2024-03-05 16:10:00+00:00,170.27999877929688,170.4600067138672,170.27999877929688,170.40769958496094,170.40769958496094,230835
2024-03-05 16:11:00+00:00,170.41000366210938,170.42849731445312,170.25999450683594,170.260498046875,170.260498046875,134514
2024-03-05 16:12:00+00:00,170.27999877929688,170.37100219726562,170.21499633789062,170.35499572753906,170.35499572753906,131644
2024-03-05 16:13:00+00:00,170.3699951171875,170.4600067138672,170.30999755859375,170.36099243164062,170.36099243164062,148578
2024-03-05 16:14:00+00:00,170.36500549316406,170.5500030517578,170.25999450683594,170.5301055908203,170.5301055908203,210620
2024-03-05 16:15:00+00:00,170.5399932861328,170.55499267578125,170.4600067138672,170.47000122070312,170.47000122070312,163921
2024-03-05 16:16:00+00:00,170.49000549316406,170.72000122070312,170.4322967529297,170.70179748535156,170.70179748535156,220387
2024-03-05 16:17:00+00:00,170.70989990234375,170.82000732421875,170.68490600585938,170.77999877929688,170.77999877929688,167723
2024-03-05 16:18:00+00:00,170.77499389648438,170.7899932861328,170.63999938964844,170.69000244140625,170.69000244140625,132833
2024-03-05 16:19:00+00:00,170.6855926513672,170.72999572753906,170.63999938964844,170.72500610351562,170.72500610351562,93754
2024-03-05 16:20:00+00:00,170.72500610351562,170.72500610351562,170.55999755859375,170.57000732421875,170.57000732421875,122387
2024-03-05 16:21:00+00:00,170.5749969482422,170.6699981689453,170.55999755859375,170.61500549316406,170.61500549316406,129298
2024-03-05 16:22:00+00:00,170.61810302734375,170.61810302734375,170.61000061035156,170.61000061035156,170.61000061035156,387
2024-03-05 16:37:00+00:00,170.07000732421875,170.08999633789062,170.06500244140625,170.08999633789062,170.08999633789062,0
2024-03-05 16:38:00+00:00,170.08999633789062,170.08999633789062,170.0399932861328,170.07000732421875,170.07000732421875,65314
2024-03-05 16:39:00+00:00,170.07000732421875,170.0749969482422,170.00999450683594,170.03500366210938,170.03500366210938,95153
2024-03-05 16:40:00+00:00,170.02999877929688,170.05889892578125,170.0,170.01809692382812,170.01809692382812,71480
2024-03-05 16:41:00+00:00,170.02000427246094,170.09500122070312,170.0050048828125,170.03500366210938,170.03500366210938,89149
2024-03-05 16:42:00+00:00,170.0301055908203,170.07000732421875,170.00999450683594,170.05999755859375,170.05999755859375,83090
2024-03-05 16:43:00+00:00,170.05499267578125,170.05999755859375,169.92999267578125,169.97000122070312,169.97000122070312,231411
2024-03-05 16:44:00+00:00,169.97999572753906,169.99000549316406,169.86000061035156,169.9781951904297,169.9781951904297,153988
2024-03-05 16:45:00+00:00,169.97230529785156,169.97999572753906,169.875,169.90020751953125,169.90020751953125,79456
2024-03-05 16:46:00+00:00,169.91000366210938,169.9499969482422,169.86000061035156,169.86500549316406,169.86500549316406,88631
2024-03-05 16:47:00+00:00,169.8699951171875,170.07000732421875,169.86000061035156,170.05499267578125,170.05499267578125,121056
2024-03-05 16:48:00+00:00,170.05499267578125,170.17999267578125,170.0,170.125,170.125,111416
2024-03-05 16:49:00+00:00,170.125,170.13119506835938,170.0050048828125,170.00999450683594,170.00999450683594,62860
2024-03-05 16:50:00+00:00,170.00999450683594,170.08999633789062,169.99000549316406,170.0157928466797,170.0157928466797,86989
2024-03-05 16:51:00+00:00,170.02000427246094,170.0399932861328,169.9499969482422,169.99000549316406,169.99000549316406,68218
2024-03-05 16:52:00+00:00,169.98500061035156,170.0,169.9600067138672,169.97000122070312,169.97000122070312,65222
2024-03-05 16:53:00+00:00,169.97360229492188,169.99000549316406,169.9499969482422,169.97999572753906,169.97999572753906,88710
2024-03-05 16:54:00+00:00,169.98500061035156,170.03990173339844,169.9499969482422,170.02000427246094,170.02000427246094,105997
2024-03-05 16:55:00+00:00,170.02499389648438,170.18789672851562,169.99000549316406,170.16000366210938,170.16000366210938,115490
2024-03-05 16:56:00+00:00,170.16879272460938,170.1699981689453,170.1199951171875,170.15499877929688,170.15499877929688,78855
2024-03-05 16:57:00+00:00,170.15280151367188,170.15280151367188,170.0500030517578,170.06500244140625,170.06500244140625,74418
2024-03-05 16:58:00+00:00,170.05999755859375,170.15780639648438,170.0449981689453,170.13009643554688,170.13009643554688,56206
2024-03-05 16:59:00+00:00,170.139404296875,170.27890014648438,170.139404296875,170.2592010498047,170.2592010498047,111609
2024-03-05 17:00:00+00:00,170.25010681152344,170.3350067138672,170.22999572753906,170.2711944580078,170.2711944580078,81984
2024-03-05 17:01:00+00:00,170.27999877929688,170.2949981689453,170.22500610351562,170.28500366210938,170.28500366210938,49992
2024-03-05 17:02:00+00:00,170.28500366210938,170.2949981689453,170.1300048828125,170.1300048828125,170.1300048828125,99714
2024-03-05 17:03:00+00:00,170.1300048828125,170.1840057373047,170.11000061035156,170.1750030517578,170.1750030517578,75625
2024-03-05 17:04:00+00:00,170.17640686035156,170.22000122070312,170.14999389648438,170.16099548339844,170.16099548339844,65586
2024-03-05 17:05:00+00:00,170.16000366210938,170.32000732421875,170.14500427246094,170.25999450683594,170.25999450683594,103729
2024-03-05 17:06:00+00:00,170.27000427246094,170.4199981689453,170.24000549316406,170.375,170.375,95987
2024-03-05 17:07:00+00:00,170.36500549316406,170.4199981689453,170.31500244140625,170.36500549316406,170.36500549316406,100876
2024-03-05 17:08:00+00:00,170.36790466308594,170.3800048828125,170.30999755859375,170.32479858398438,170.32479858398438,68733
2024-03-05 17:09:00+00:00,170.3101043701172,170.4250030517578,170.30599975585938,170.40989685058594,170.40989685058594,80650
2024-03-05 17:10:00+00:00,170.40370178222656,170.50999450683594,170.38999938964844,170.50379943847656,170.50379943847656,107221
2024-03-05 17:11:00+00:00,170.50999450683594,170.5850067138672,170.47999572753906,170.5800018310547,170.5800018310547,83272
2024-03-05 17:12:00+00:00,170.5767059326172,170.64999389648438,170.55999755859375,170.58590698242188,170.58590698242188,128939
2024-03-05 17:13:00+00:00,170.5850067138672,170.59500122070312,170.47000122070312,170.52879333496094,170.52879333496094,92491
2024-03-05 17:14:00+00:00,170.52999877929688,170.61000061035156,170.51010131835938,170.60499572753906,170.60499572753906,95664
2024-03-05 17:15:00+00:00,170.60499572753906,170.65980529785156,170.5500030517578,170.65499877929688,170.65499877929688,83081
2024-03-05 17:16:00+00:00,170.66000366210938,170.6999969482422,170.61000061035156,170.6925048828125,170.6925048828125,71848
2024-03-05 17:17:00+00:00,170.697998046875,170.6999969482422,170.5500030517578,170.57659912109375,170.57659912109375,85455
2024-03-05 17:18:00+00:00,170.56500244140625,170.60000610351562,170.5,170.50999450683594,170.50999450683594,82757
2024-03-05 17:19:00+00:00,170.51499938964844,170.64500427246094,170.5,170.5800018310547,170.5800018310547,74630
2024-03-05 17:20:00+00:00,170.5800018310547,170.59109497070312,170.5399932861328,170.5659942626953,170.5659942626953,72966
2024-03-05 17:21:00+00:00,170.56500244140625,170.6199951171875,170.5500030517578,170.606201171875,170.606201171875,61389
2024-03-05 17:22:00+00:00,170.60020446777344,170.6199951171875,170.57000732421875,170.58990478515625,170.58990478515625,67794
2024-03-05 17:23:00+00:00,170.58880615234375,170.7100067138672,170.57000732421875,170.67999267578125,170.67999267578125,77862
2024-03-05 17:24:00+00:00,170.68629455566406,170.70840454101562,170.63999938964844,170.69000244140625,170.69000244140625,81640
2024-03-05 17:25:00+00:00,170.6898956298828,170.80999755859375,170.67999267578125,170.80499267578125,170.80499267578125,127823
2024-03-05 17:26:00+00:00,170.80369567871094,170.89500427246094,170.7899932861328,170.88999938964844,170.88999938964844,89147
2024-03-05 17:27:00+00:00,170.89010620117188,170.89410400390625,170.7899932861328,170.82000732421875,170.82000732421875,99374
2024-03-05 17:28:00+00:00,170.8249969482422,170.85000610351562,170.7700958251953,170.8300018310547,170.8300018310547,75002
2024-03-05 17:29:00+00:00,170.83599853515625,170.83599853515625,170.72999572753906,170.78500366210938,170.78500366210938,52598
2024-03-05 17:30:00+00:00,170.78500366210938,170.82870483398438,170.67999267578125,170.69500732421875,170.69500732421875,80105
2024-03-05 17:31:00+00:00,170.69509887695312,170.6999969482422,170.61000061035156,170.6300048828125,170.6300048828125,72719
2024-03-05 17:32:00+00:00,170.63999938964844,170.64999389648438,170.53250122070312,170.55999755859375,170.55999755859375,75935
2024-03-05 17:33:00+00:00,170.55499267578125,170.60000610351562,170.53500366210938,170.57000732421875,170.57000732421875,51156
2024-03-05 17:34:00+00:00,170.5749969482422,170.5749969482422,170.5399932861328,170.5399932861328,170.5399932861328,50245
2024-03-05 17:35:00+00:00,170.5399932861328,170.5500030517578,170.481201171875,170.50869750976562,170.50869750976562,69975
2024-03-05 17:36:00+00:00,170.51499938964844,170.52999877929688,170.4149932861328,170.4615936279297,170.4615936279297,74505
2024-03-05 17:37:00+00:00,170.46629333496094,170.52999877929688,170.4199981689453,170.43499755859375,170.43499755859375,56977
2024-03-05 17:38:00+00:00,170.43499755859375,170.47000122070312,170.4248046875,170.44500732421875,170.44500732421875,49216
2024-03-05 17:39:00+00:00,170.4499969482422,170.52999877929688,170.41000366210938,170.4499969482422,170.4499969482422,81418
2024-03-05 17:40:00+00:00,170.4499969482422,170.4499969482422,170.3000030517578,170.31759643554688,170.31759643554688,110632
2024-03-05 17:41:00+00:00,170.3175048828125,170.36000061035156,170.2760009765625,170.30999755859375,170.30999755859375,91146
2024-03-05 17:42:00+00:00,170.30499267578125,170.36000061035156,170.27499389648438,170.28500366210938,170.28500366210938,61934
2024-03-05 17:43:00+00:00,170.28770446777344,170.32000732421875,170.25999450683594,170.28500366210938,170.28500366210938,67993
2024-03-05 17:44:00+00:00,170.2899932861328,170.3896942138672,170.2373046875,170.3699951171875,170.3699951171875,89707
2024-03-05 17:45:00+00:00,170.36500549316406,170.44000244140625,170.35000610351562,170.39599609375,170.39599609375,91022
2024-03-05 17:46:00+00:00,170.39999389648438,170.4949951171875,170.35499572753906,170.47000122070312,170.47000122070312,56258
2024-03-05 17:47:00+00:00,170.47000122070312,170.57000732421875,170.4600067138672,170.51199340820312,170.51199340820312,117319
2024-03-05 17:48:00+00:00,170.51600646972656,170.5399932861328,170.44000244140625,170.45889282226562,170.45889282226562,51933
2024-03-05 17:49:00+00:00,170.4499969482422,170.47999572753906,170.39999389648438,170.40249633789062,170.40249633789062,60599
2024-03-05 17:50:00+00:00,170.4199981689453,170.47500610351562,170.38999938964844,170.47500610351562,170.47500610351562,85496
2024-03-05 17:51:00+00:00,170.47999572753906,170.48500061035156,170.30999755859375,170.33230590820312,170.33230590820312,75914
2024-03-05 17:52:00+00:00,170.33099365234375,170.37600708007812,170.3166046142578,170.3249969482422,170.3249969482422,40909
2024-03-05 17:53:00+00:00,170.3249969482422,170.39999389648438,170.32000732421875,170.3800048828125,170.3800048828125,48433
2024-03-05 17:54:00+00:00,170.3800048828125,170.42999267578125,170.36000061035156,170.3699951171875,170.3699951171875,44786
2024-03-05 17:55:00+00:00,170.3699951171875,170.45599365234375,170.3699951171875,170.42999267578125,170.42999267578125,38480
2024-03-05 17:56:00+00:00,170.42999267578125,170.43499755859375,170.36000061035156,170.38999938964844,170.38999938964844,84358
2024-03-05 17:57:00+00:00,170.3865966796875,170.39599609375,170.24000549316406,170.27000427246094,170.27000427246094,66048
2024-03-05 17:58:00+00:00,170.26629638671875,170.3800048828125,170.25999450683594,170.3699951171875,170.3699951171875,78350
2024-03-05 17:59:00+00:00,170.3800048828125,170.38499450683594,170.2801055908203,170.2978973388672,170.2978973388672,58050
2024-03-05 18:00:00+00:00,170.3000030517578,170.3300018310547,170.22999572753906,170.2550048828125,170.2550048828125,106058
2024-03-05 18:01:00+00:00,170.2550048828125,170.3249969482422,170.22999572753906,170.28500366210938,170.28500366210938,80279
2024-03-05 18:02:00+00:00,170.28990173339844,170.2949981689453,170.1510009765625,170.2100067138672,170.2100067138672,85066
2024-03-05 18:03:00+00:00,170.21499633789062,170.25799560546875,170.14999389648438,170.24000549316406,170.24000549316406,93844
2024-03-05 18:04:00+00:00,170.25,170.375,170.2449951171875,170.3249969482422,170.3249969482422,70776
2024-03-05 18:05:00+00:00,170.3249969482422,170.3300018310547,170.26499938964844,170.2949981689453,170.2949981689453,56392
2024-03-05 18:06:00+00:00,170.3000030517578,170.41000366210938,170.3000030517578,170.38999938964844,170.38999938964844,66384
2024-03-05 18:07:00+00:00,170.38999938964844,170.50599670410156,170.38499450683594,170.5050048828125,170.5050048828125,80087
2024-03-05 18:08:00+00:00,170.50399780273438,170.6479949951172,170.5,170.64500427246094,170.64500427246094,97569
2024-03-05 18:09:00+00:00,170.64500427246094,170.72999572753906,170.64169311523438,170.7187042236328,170.7187042236328,73232
2024-03-05 18:10:00+00:00,170.72000122070312,170.74000549316406,170.6199951171875,170.68499755859375,170.68499755859375,67510
2024-03-05 18:11:00+00:00,170.67999267578125,170.74000549316406,170.64999389648438,170.69000244140625,170.69000244140625,58861
2024-03-05 18:12:00+00:00,170.69790649414062,170.71499633789062,170.62010192871094,170.6649932861328,170.6649932861328,81752
2024-03-05 18:13:00+00:00,170.66600036621094,170.72999572753906,170.66000366210938,170.7050018310547,170.7050018310547,65987
2024-03-05 18:14:00+00:00,170.7050018310547,170.75999450683594,170.63999938964844,170.67990112304688,170.67990112304688,83237
2024-03-05 18:15:00+00:00,170.67999267578125,170.72500610351562,170.6300048828125,170.63499450683594,170.63499450683594,71329
2024-03-05 18:16:00+00:00,170.64010620117188,170.64999389648438,170.5399932861328,170.61500549316406,170.61500549316406,114667
2024-03-05 18:17:00+00:00,170.61500549316406,170.6199951171875,170.5399932861328,170.57200622558594,170.57200622558594,50354
2024-03-05 18:18:00+00:00,170.5749969482422,170.5800018310547,170.4499969482422,170.4550018310547,170.4550018310547,74174
2024-03-05 18:19:00+00:00,170.4550018310547,170.47999572753906,170.4499969482422,170.4550018310547,170.4550018310547,64871
2024-03-05 18:20:00+00:00,170.4550018310547,170.5,170.3800048828125,170.47000122070312,170.47000122070312,63877
2024-03-05 18:21:00+00:00,170.46499633789062,170.47000122070312,170.4199981689453,170.46499633789062,170.46499633789062,83299
2024-03-05 18:22:00+00:00,170.46499633789062,170.47999572753906,170.38999938964844,170.44000244140625,170.44000244140625,64158
2024-03-05 18:23:00+00:00,170.43499755859375,170.49989318847656,170.41000366210938,170.4550018310547,170.4550018310547,80053
2024-03-05 18:24:00+00:00,170.4550018310547,170.5050048828125,170.44000244140625,170.46499633789062,170.46499633789062,71168
2024-03-05 18:25:00+00:00,170.4600067138672,170.50999450683594,170.4499969482422,170.49000549316406,170.49000549316406,69725
2024-03-05 18:26:00+00:00,170.4949951171875,170.53990173339844,170.44500732421875,170.46499633789062,170.46499633789062,55682
2024-03-05 18:27:00+00:00,170.46499633789062,170.55999755859375,170.4550018310547,170.4600067138672,170.4600067138672,70300
2024-03-05 18:28:00+00:00,170.46499633789062,170.5,170.4199981689453,170.4600067138672,170.4600067138672,79479
2024-03-05 18:29:00+00:00,170.46400451660156,170.47999572753906,170.42999267578125,170.47000122070312,170.47000122070312,54000
2024-03-05 18:30:00+00:00,170.4600067138672,170.4720001220703,170.38009643554688,170.44000244140625,170.44000244140625,133806
2024-03-05 18:31:00+00:00,170.44869995117188,170.4600067138672,170.35800170898438,170.39999389648438,170.39999389648438,189129
2024-03-05 18:32:00+00:00,170.38999938964844,170.42759704589844,170.32000732421875,170.36500549316406,170.36500549316406,128391
2024-03-05 18:33:00+00:00,170.3699951171875,170.3699951171875,170.27000427246094,170.2899932861328,170.2899932861328,77760
2024-03-05 18:34:00+00:00,170.3000030517578,170.35400390625,170.24000549316406,170.25,170.25,72836
2024-03-05 18:35:00+00:00,170.24000549316406,170.2899932861328,170.22500610351562,170.2899932861328,170.2899932861328,68521
2024-03-05 18:36:00+00:00,170.2899932861328,170.2899932861328,170.22000122070312,170.25,170.25,105498
2024-03-05 18:37:00+00:00,170.25,170.25,170.06500244140625,170.0800018310547,170.0800018310547,126149
2024-03-05 18:38:00+00:00,170.08999633789062,170.14999389648438,170.07000732421875,170.14500427246094,170.14500427246094,95874
